planet_name,host_star,biosignature_score,habitability_score,detectability_score,biosignature_potential,stellar_activity,radius_earth,mass_earth,orbital_period,equilibrium_temp,stellar_temp,discovery_year,ml_prediction,ml_class,ml_confidence
Kepler-342 d,Kepler-342,35.0,0.0,15.0,20.0,0.0,2.8,,39.4576228,658.0,6297.0,2014,1,Low Priority,0.999945193891192
Kepler-595 b,Kepler-595,35.0,0.0,15.0,20.0,0.0,3.77,,25.30292332,519.0,5271.0,2016,1,Low Priority,0.99994088440688
Kepler-59 c,Kepler-59,35.0,0.0,15.0,20.0,0.0,,,17.9776037,,6023.0,2012,1,Low Priority,0.9999304342759647
Kepler-114 d,Kepler-114,35.0,0.0,15.0,20.0,0.0,,,11.7761304105,,4662.41,2013,1,Low Priority,0.999920434455537
Kepler-31 c,Kepler-31,35.0,0.0,15.0,20.0,0.0,4.99,,42.63416177,615.0,6505.0,2011,1,Low Priority,0.999945193891192
Kepler-674 b,Kepler-674,35.0,0.0,15.0,20.0,0.0,,,2.243380573,,4135.0,2016,1,Low Priority,0.9999711265932164
Kepler-18 b,Kepler-18,35.0,0.0,15.0,20.0,0.0,2.11,,3.504687554,1165.0,5356.0,2011,1,Low Priority,0.9999800488542948
Kepler-18 b,Kepler-18,35.0,0.0,15.0,20.0,0.0,,140.397,3.5046913,,,2011,1,Low Priority,0.9999728563920537
Kepler-111 b,Kepler-111,35.0,0.0,15.0,20.0,0.0,,,3.341799486,,5952.0,2014,1,Low Priority,0.9999728563920481
Kepler-79 b,Kepler-79,35.0,0.0,15.0,20.0,0.0,2.59,,13.485,,,2012,1,Low Priority,0.9999291347767705
Kepler-725 b,Kepler-725,35.0,0.0,15.0,20.0,0.0,10.98,,39.6431552,472.0,5231.0,2016,1,Low Priority,0.9999408505322853
Kepler-117 b,Kepler-117,35.0,0.0,15.0,20.0,0.0,6.04,,18.79590048,808.0,6466.0,2014,1,Low Priority,0.9999484901904009
Kepler-195 b,Kepler-195,35.0,0.0,15.0,20.0,0.0,2.234,,8.30784498,,5232.0,2014,1,Low Priority,0.9999696781911237
Kepler-17 b,Kepler-17,35.0,0.0,15.0,20.0,0.0,,,1.48571092,,5781.0,2011,1,Low Priority,0.9999728563920481
Kepler-17 b,Kepler-17,35.0,0.0,15.0,20.0,0.0,14.68,778.65,1.4857108,1570.0,5781.0,2011,1,Low Priority,0.9999812441326269
Kepler-660 b,Kepler-660,35.0,0.0,15.0,20.0,0.0,2.57,,9.27358194,,4779.0,2016,1,Low Priority,0.9999531119860795
Kepler-346 b,Kepler-346,35.0,0.0,15.0,20.0,0.0,2.66,,6.511127,,6033.0,2014,1,Low Priority,0.9999698568813171
Kepler-1918 b,Kepler-1918,35.0,0.0,15.0,20.0,0.0,2.82,,47.0564621,497.0,5889.0,2021,1,Low Priority,0.999945193891192
Kepler-533 b,Kepler-533,35.0,0.0,15.0,20.0,0.0,3.333,,28.51120525,,4790.0,2016,1,Low Priority,0.9999249234313113
Kepler-27 b,Kepler-27,35.0,0.0,15.0,20.0,0.0,4.94,,15.33525912,630.0,5325.0,2011,1,Low Priority,0.9999444259074733
Kepler-152 b,Kepler-152,35.0,0.0,15.0,20.0,0.0,,,18.2079798213,,5050.0,2014,1,Low Priority,0.9999249235160474
Kepler-42 d,Kepler-42,35.0,0.0,15.0,20.0,0.0,0.69,,1.86511477,456.0,3068.0,2011,1,Low Priority,0.9999490637826584
Kepler-288 c,Kepler-288,35.0,0.0,15.0,20.0,0.0,3.03,,19.30577159,728.0,5918.0,2014,1,Low Priority,0.9999417352027377
Kepler-898 b,Kepler-898,35.0,0.0,15.0,20.0,0.0,,,5.87063416,,4013.57,2016,1,Low Priority,0.9999711265932164
Kepler-1321 b,Kepler-1321,35.0,0.0,15.0,20.0,0.0,,,11.12830596,,4034.0,2016,1,Low Priority,0.9999232791658345
Kepler-1321 c,Kepler-1321,35.0,0.0,15.0,20.0,0.0,3.26,,2.226491086,935.0,4385.0,2016,1,Low Priority,0.9999800488542877
Kepler-1350 b,Kepler-1350,35.0,0.0,15.0,20.0,0.0,,,4.49686066,,3786.0,2016,1,Low Priority,0.9999676205958228
Kepler-1350 b,Kepler-1350,35.0,0.0,15.0,20.0,0.0,2.13,,4.4968604,535.0,3698.0,2016,1,Low Priority,0.9999717788395491
Kepler-1321 c,Kepler-1321,35.0,0.0,15.0,20.0,0.0,3.26,,2.226491086,935.0,4385.0,2016,1,Low Priority,0.9999800488542877
Kepler-1321 b,Kepler-1321,35.0,0.0,15.0,20.0,0.0,,,11.1283214353,,4034.0,2016,1,Low Priority,0.9999232791658345
Kepler-82 b,Kepler-82,35.0,0.0,15.0,20.0,0.0,,10.0,26.444393,,,2012,1,Low Priority,0.9999262346336625
Kepler-896 c,Kepler-896,35.0,0.0,15.0,20.0,0.0,,,29.5422566,,5328.0,2023,1,Low Priority,0.9999249235160474
Kepler-1721 b,Kepler-1721,35.0,0.0,15.0,20.0,0.0,2.57,,4.592390839,927.0,5361.0,2021,1,Low Priority,0.9999800488542877
Kepler-33 f,Kepler-33,35.0,0.0,15.0,20.0,0.0,3.939,,41.0280637,,5947.0,2011,1,Low Priority,0.9999174112102909
Kepler-1353 b,Kepler-1353,35.0,0.0,15.0,20.0,0.0,,,24.7543849,,4684.0,2016,1,Low Priority,0.9999249235160474
Kepler-307 c,Kepler-307,35.0,0.0,15.0,20.0,0.0,2.7,3.9,13.084,,,2013,1,Low Priority,0.9999246189109192
Kepler-229 d,Kepler-229,35.0,0.0,15.0,20.0,0.0,3.62,,41.1970874,417.0,5126.0,2014,1,Low Priority,0.9999398728058647
Kepler-229 b,Kepler-229,35.0,0.0,15.0,20.0,0.0,2.288,,6.252964898,,5002.0,2014,1,Low Priority,0.9999696781911237
Kepler-101 b,Kepler-101,35.0,0.0,15.0,20.0,0.0,4.36,,3.487689428,1291.0,5761.0,2014,1,Low Priority,0.9999812441326269
Kepler-414 b,Kepler-414,35.0,0.0,15.0,20.0,0.0,,,4.699652821,,5423.0,2014,1,Low Priority,0.9999711012968054
Kepler-414 c,Kepler-414,35.0,0.0,15.0,20.0,0.0,,,7.170710381,,5423.0,2014,1,Low Priority,0.9999711012968054
Kepler-1767 b,Kepler-1767,35.0,10.0,5.0,20.0,0.0,3.59,,59.6585348,393.0,5243.0,2021,1,Low Priority,0.9994228437131263
Kepler-287 b,Kepler-287,35.0,0.0,15.0,20.0,0.0,,83.0,20.342378,,,2014,1,Low Priority,0.9999306537128889
Kepler-114 c,Kepler-114,35.0,0.0,15.0,20.0,0.0,,,8.0413333665,,4662.41,2013,1,Low Priority,0.9999710593141649
Kepler-114 d,Kepler-114,35.0,0.0,15.0,20.0,0.0,2.02,,11.77614238,,4662.41,2013,1,Low Priority,0.9998742949216725
Kepler-229 c,Kepler-229,35.0,0.0,15.0,20.0,0.0,5.27,,16.06862959,571.0,5126.0,2014,1,Low Priority,0.99994088440688
Kepler-229 b,Kepler-229,35.0,0.0,15.0,20.0,0.0,2.49,,6.252964898,,5014.0,2014,1,Low Priority,0.9999563250161033
Kepler-229 b,Kepler-229,35.0,0.0,15.0,20.0,0.0,2.41,,6.252964898,782.0,5126.0,2014,1,Low Priority,0.9999786492651377
Kepler-58 d,Kepler-58,35.0,0.0,15.0,20.0,0.0,3.31,,40.1014272,583.0,6100.0,2014,1,Low Priority,0.999945193891192
Kepler-229 d,Kepler-229,35.0,0.0,15.0,20.0,0.0,,,41.19725502,,4881.0,2014,1,Low Priority,0.9999249235160474
KOI-94 e,KOI-94,35.0,0.0,15.0,20.0,0.0,5.89,,54.31998605,,6210.0,2013,1,Low Priority,0.9996983027614764
Kepler-230 c,Kepler-230,35.0,10.0,5.0,20.0,0.0,2.6,,91.7743,363.0,5608.0,2014,1,Low Priority,0.9997383099952326
Kepler-230 c,Kepler-230,35.0,10.0,5.0,20.0,0.0,2.13,,91.77221,358.0,5588.0,2014,1,Low Priority,0.9997568599945266
Kepler-230 b,Kepler-230,35.0,0.0,15.0,20.0,0.0,,,32.62885195,,5333.0,2014,1,Low Priority,0.9999249235160474
Kepler-230 b,Kepler-230,35.0,0.0,15.0,20.0,0.0,3791.05,,32.62882975,506.0,5588.0,2014,1,Low Priority,0.9999419194772138
Kepler-287 b,Kepler-287,35.0,0.0,15.0,20.0,0.0,2.4,,20.34234237,680.0,5800.0,2014,1,Low Priority,0.9999408279105463
Kepler-287 c,Kepler-287,35.0,0.0,15.0,20.0,0.0,,,44.851978,,5486.3,2014,1,Low Priority,0.9999306537128889
Kepler-651 b,Kepler-651,35.0,0.0,15.0,20.0,0.0,2.37,,21.38521506,,5522.0,2016,1,Low Priority,0.999926234548624
Kepler-83 b,Kepler-83,35.0,0.0,15.0,20.0,0.0,,4.68968,9.770449,,,2012,1,Low Priority,0.9999674113241614
Kepler-307 b,Kepler-307,35.0,0.0,15.0,20.0,0.0,3.43,,10.41572924,855.0,5671.0,2013,1,Low Priority,0.9999445997871008
Kepler-1723 b,Kepler-1723,35.0,0.0,15.0,20.0,0.0,2.37,,39.7529915,568.0,6072.0,2021,1,Low Priority,0.9999443404542705
Kepler-573 b,Kepler-573,35.0,0.0,15.0,20.0,0.0,2.78,,22.18332255,646.0,5565.0,2016,1,Low Priority,0.9999419194772138
Kepler-430 b,Kepler-430,35.0,0.0,15.0,20.0,0.0,2.06,,35.9682344,616.0,5831.0,2015,1,Low Priority,0.9999437027434848
Kepler-229 b,Kepler-229,35.0,0.0,15.0,20.0,0.0,,,6.2530154942,,4881.0,2014,1,Low Priority,0.9999711265932164
Kepler-26 d,Kepler-26,35.0,0.0,15.0,20.0,0.0,,,3.5438981699,,4486.0,2014,1,Low Priority,0.9999694267034084
Kepler-27 b,Kepler-27,35.0,0.0,15.0,20.0,0.0,4.27,,15.33525912,,5264.0,2011,1,Low Priority,0.9999282759267741
Kepler-85 c,Kepler-85,35.0,0.0,15.0,20.0,0.0,2.18,,12.513,,,2012,1,Low Priority,0.9999246189978201
Kepler-177 c,Kepler-177,35.0,0.0,15.0,20.0,0.0,,,49.4112273,,5800.0,2013,1,Low Priority,0.9999304342759647
Kepler-117 c,Kepler-117,35.0,0.0,10.0,20.0,5.0,12.341,584.78,50.790391,704.0,6150.0,2014,1,Low Priority,0.9997071498745163
Kepler-287 c,Kepler-287,35.0,0.0,15.0,20.0,0.0,3.35,,44.8520997,513.0,5514.0,2014,1,Low Priority,0.9999418856025489
Kepler-79 c,Kepler-79,35.0,0.0,15.0,20.0,0.0,2.77,,27.402,,,2012,1,Low Priority,0.9999306536329444
Kepler-223 d,Kepler-223,35.0,0.0,15.0,20.0,0.0,,,14.78767172,,5803.0,2014,1,Low Priority,0.9999304342759647
Kepler-29 b,Kepler-29,35.0,0.0,15.0,20.0,0.0,2783.7,,10.3392924,776.0,5716.0,2011,1,Low Priority,0.9999436152240191
Kepler-26 e,Kepler-26,35.0,0.0,15.0,20.0,0.0,,,46.82766965,,4486.0,2014,1,Low Priority,0.9999201733220063
Kepler-305 d,Kepler-305,35.0,0.0,15.0,20.0,0.0,2.67,,16.73865956,,5117.0,2014,1,Low Priority,0.9999069948500109
Kepler-234 b,Kepler-234,35.0,0.0,15.0,20.0,0.0,3.975,,2.711502579,,5911.0,2014,1,Low Priority,0.9999714947609011
Kepler-221 e,Kepler-221,35.0,0.0,15.0,20.0,0.0,,,18.36974658,,5284.79,2014,1,Low Priority,0.999924923516051
Kepler-595 b,Kepler-595,35.0,0.0,15.0,20.0,0.0,,11.9,25.302918,,,2016,1,Low Priority,0.9999262346336625
Kepler-287 b,Kepler-287,35.0,0.0,15.0,20.0,0.0,2.27,,20.34234237,,5648.0,2014,1,Low Priority,0.9999174501212836
Kepler-83 c,Kepler-83,35.0,0.0,15.0,20.0,0.0,,,20.09015098,,4648.0,2012,1,Low Priority,0.9999202952278005
Kepler-31 b,Kepler-31,35.0,0.0,15.0,20.0,0.0,,,20.86024027,,6011.2,2011,1,Low Priority,0.9999304342759647
WASP-19 b,WASP-19,35.0,0.0,15.0,20.0,0.0,15.423584,370.27195,0.788839,2058.0,,2009,1,Low Priority,0.9999118184574296
Kepler-46 b,Kepler-46,35.0,0.0,15.0,20.0,0.0,,,33.60117937,,5071.0,2012,1,Low Priority,0.9999249235160474
Kepler-199 b,Kepler-199,35.0,0.0,15.0,20.0,0.0,3.87,,23.64219092,702.0,5989.0,2014,1,Low Priority,0.999945225736589
Kepler-1725 b,Kepler-1725,35.0,0.0,15.0,20.0,0.0,2.521,,16.71987223,,6088.0,2021,1,Low Priority,0.999930147864588
Kepler-2000 b,Kepler-2000,35.0,0.0,15.0,20.0,0.0,,,6.38316403,,3886.0,2023,1,Low Priority,0.9999701437235966
Kepler-1089 b,Kepler-1089,35.0,0.0,15.0,20.0,0.0,,,5.1323532092,,3672.0,2016,1,Low Priority,0.9999701437235966
Kepler-1826 b,Kepler-1826,35.0,0.0,15.0,20.0,0.0,,,1.615357809,,3890.0,2021,1,Low Priority,0.9999701437235966
Kepler-1110 b,Kepler-1110,35.0,0.0,15.0,20.0,0.0,2.34,,9.69312032,608.0,4818.0,2016,1,Low Priority,0.9999734519575478
Kepler-626 b,Kepler-626,35.0,0.0,15.0,20.0,0.0,,,14.48584765,,5583.62,2016,1,Low Priority,0.9999306537128889
Kepler-414 c,Kepler-414,35.0,0.0,15.0,20.0,0.0,3.0,,7.170732075,895.0,5523.0,2014,1,Low Priority,0.9999800304243733
Kepler-396 c,Kepler-396,35.0,0.0,15.0,20.0,0.0,4.7,,88.5122014,390.0,5593.0,2013,1,Low Priority,0.9997906549665838
Kepler-279 c,Kepler-279,35.0,0.0,15.0,20.0,0.0,,18.1,35.73536,,,2013,1,Low Priority,0.9999306537128889
Kepler-26 d,Kepler-26,35.0,0.0,15.0,20.0,0.0,,,3.543919702,,4486.0,2014,1,Low Priority,0.9999694267034084
Kepler-101 b,Kepler-101,35.0,0.0,15.0,20.0,0.0,4.33,,3.4876878,1233.0,5764.0,2014,1,Low Priority,0.9999812441326269
WASP-18 b,WASP-18,35.0,0.0,20.0,20.0,-5.0,12.980022,3270.4707,0.94145181,2392.0,6400.0,2009,1,Low Priority,0.9999581638983873
Kepler-56 b,Kepler-56,35.0,0.0,15.0,20.0,0.0,,,,,4819.44,2012,1,Low Priority,0.9998417162467121
Kepler-603 d,Kepler-603,35.0,0.0,15.0,20.0,0.0,2.07,,6.2171292,,5854.0,2016,1,Low Priority,0.9999667606236884
Kepler-166 c,Kepler-166,35.0,0.0,15.0,20.0,0.0,,,34.25951418,,5230.0,2014,1,Low Priority,0.9999249235160474
Kepler-276 c,Kepler-276,35.0,0.0,15.0,20.0,0.0,3.7,,31.8841473,563.0,5779.0,2013,1,Low Priority,0.999945225736589
Kepler-289 b,Kepler-289,35.0,0.0,15.0,20.0,0.0,3.8,,34.54363,755.0,6260.0,2014,1,Low Priority,0.9999318862547686
Kepler-81 b,Kepler-81,35.0,0.0,15.0,20.0,0.0,2.8,17.2,5.955,,,2012,1,Low Priority,0.9999711265932162
Kepler-82 e,Kepler-82,35.0,0.0,15.0,20.0,0.0,,,5.902245782,,5309.19,2014,1,Low Priority,0.9999711265932164
Kepler-896 c,Kepler-896,35.0,0.0,15.0,20.0,0.0,3.23,,29.5422963,517.0,5514.0,2023,1,Low Priority,0.9999419194772138
Kepler-161 c,Kepler-161,35.0,0.0,15.0,20.0,0.0,,,7.064252021,,4992.0,2014,1,Low Priority,0.9999711265932197
Kepler-978 b,Kepler-978,35.0,0.0,15.0,20.0,0.0,,,49.62206499,,6136.37,2016,1,Low Priority,0.9995999720835901
Kepler-782 b,Kepler-782,35.0,0.0,10.0,20.0,5.0,3.21,,158.6853308,,5867.0,2016,1,Low Priority,0.9992438696956027
Kepler-279 b,Kepler-279,35.0,0.0,15.0,20.0,0.0,3.82,,12.30971679,1104.0,6366.0,2014,1,Low Priority,0.9999484901904009
Kepler-223 c,Kepler-223,35.0,0.0,15.0,20.0,0.0,2.79,,9.8482024,873.0,5825.0,2014,1,Low Priority,0.9999780297596432
Kepler-26 b,Kepler-26,35.0,0.0,15.0,20.0,0.0,2.78,5.12,12.28,,3914.0,2011,1,Low Priority,0.999915517305757
Kepler-462 b,Kepler-462,35.0,0.0,15.0,20.0,0.0,4.7,,84.68895,793.0,7713.0,2016,1,Low Priority,0.9996323620127723
Kepler-11 d,Kepler-11,35.0,0.0,15.0,20.0,0.0,3.3,6.8,22.687,,,2010,1,Low Priority,0.9999262345486275
Kepler-66 b,Kepler-66,35.0,0.0,15.0,20.0,0.0,2.81,,17.81595067,699.0,5964.0,2013,1,Low Priority,0.999945225736589
Kepler-342 b,Kepler-342,35.0,0.0,15.0,20.0,0.0,2.05,,15.17026179,,6366.0,2014,1,Low Priority,0.9999296375935441
Kepler-1979 b,Kepler-1979,35.0,0.0,15.0,20.0,0.0,5.28,,18.5084405,683.0,5942.0,2023,1,Low Priority,0.999945225736589
Kepler-279 b,Kepler-279,35.0,0.0,15.0,20.0,0.0,,,12.309488947,,6689.45,2014,1,Low Priority,0.9999289110079379
Kepler-11 e,Kepler-11,35.0,0.0,15.0,20.0,0.0,3.89,,31.99550624,582.0,5657.0,2010,1,Low Priority,0.9999417352027401
Kepler-11 e,Kepler-11,35.0,0.0,15.0,20.0,0.0,,8.79,31.995525,,,2010,1,Low Priority,0.9999306537128889
Kepler-1735 b,Kepler-1735,35.0,0.0,15.0,20.0,0.0,,,7.71790675,,3888.0,2021,1,Low Priority,0.9999701437235999
Kepler-54 b,Kepler-54,35.0,0.0,15.0,20.0,0.0,,,8.01078456,,3768.0,2012,1,Low Priority,0.9999676205958228
Kepler-60 c,Kepler-60,35.0,0.0,15.0,20.0,0.0,2.47,,8.9193459,,5915.0,2012,1,Low Priority,0.9999728563920477
Kepler-60 d,Kepler-60,35.0,0.0,15.0,20.0,0.0,,3.8,11.903,,5883.0,2012,1,Low Priority,0.9999289106156741
Kepler-404 b,Kepler-404,35.0,5.0,15.0,20.0,-5.0,1.3,,11.82913,712.0,5612.0,2014,1,Low Priority,0.9999413190862948
Kepler-114 d,Kepler-114,35.0,0.0,15.0,20.0,0.0,,2.06227,11.7761323,,,2013,1,Low Priority,0.9999190287571385
Kepler-217 b,Kepler-217,35.0,0.0,15.0,20.0,0.0,2.201,,5.37493491,,6554.0,2014,1,Low Priority,0.9999714947609015
KOI-217 b,KOI-217,35.0,0.0,15.0,20.0,0.0,,,3.905081685,,5381.0,2010,1,Low Priority,0.9999711265932164
Kepler-445 d,Kepler-445,35.0,0.0,15.0,20.0,0.0,,,8.15275885,,3143.0,2015,1,Low Priority,0.9999629401135405
Kepler-683 b,Kepler-683,35.0,0.0,15.0,20.0,0.0,,,2.539183147,,5521.79,2016,1,Low Priority,0.9999728563920481
Kepler-736 b,Kepler-736,35.0,0.0,15.0,20.0,0.0,2.9,,3.60147201,1003.0,5335.0,2016,1,Low Priority,0.9999800488542877
Kepler-618 b,Kepler-618,35.0,0.0,15.0,20.0,0.0,2.39,,3.595769645,1252.0,6108.0,2016,1,Low Priority,0.9999812441326269
Kepler-722 b,Kepler-722,35.0,0.0,15.0,20.0,0.0,2.46,,4.093573252,1182.0,6077.0,2016,1,Low Priority,0.9999812441326269
Kepler-1334 b,Kepler-1334,35.0,0.0,15.0,20.0,0.0,,,15.6458549294,,5674.0,2016,1,Low Priority,0.9999304342759647
Kepler-578 b,Kepler-578,35.0,0.0,15.0,20.0,0.0,2.54,,1.616883696,1536.0,5417.0,2016,1,Low Priority,0.9999800488542877
Kepler-417 c,Kepler-417,35.0,0.0,15.0,20.0,0.0,2.62,,15.94248453,616.0,5376.0,2014,1,Low Priority,0.99994088440688
Kepler-1188 b,Kepler-1188,35.0,0.0,15.0,20.0,0.0,2.17,,17.1369543,781.0,6217.0,2016,1,Low Priority,0.9999304342759647
Kepler-1818 b,Kepler-1818,35.0,0.0,15.0,20.0,0.0,,,4.64495172,,5908.0,2021,1,Low Priority,0.9999728563920481
Kepler-414 b,Kepler-414,35.0,0.0,15.0,20.0,0.0,,,4.69967627,,5423.0,2014,1,Low Priority,0.9999711012968054
Kepler-304 b,Kepler-304,35.0,0.0,15.0,20.0,0.0,3.8,,3.295703644,1014.0,4910.0,2014,1,Low Priority,0.9999800488542877
Kepler-151 c,Kepler-151,35.0,0.0,15.0,20.0,0.0,2.09,,24.67464211,547.0,5460.0,2014,1,Low Priority,0.9999410151221765
K2-350 c,K2-350,35.0,0.0,15.0,20.0,0.0,,,19.991,,5799.0,2016,1,Low Priority,0.9999304342759647
Kepler-708 b,Kepler-708,35.0,0.0,15.0,20.0,0.0,2.87,,3.167891938,1221.0,5895.0,2016,1,Low Priority,0.9999812441326269
K2-283 b,K2-283,35.0,0.0,15.0,20.0,0.0,3.8,,1.921076,,,2018,1,Low Priority,0.9999712967480443
Kepler-1543 b,Kepler-1543,35.0,0.0,15.0,20.0,0.0,,,6.96704926,,6620.14,2016,1,Low Priority,0.9999728563920481
Kepler-339 c,Kepler-339,35.0,0.0,15.0,20.0,0.0,,,6.98800953,,5495.56,2014,1,Low Priority,0.9999728563920481
Kepler-1642 b,Kepler-1642,35.0,0.0,15.0,20.0,0.0,,,12.2064304,,5095.0,2016,1,Low Priority,0.999923279165838
Kepler-761 b,Kepler-761,35.0,0.0,15.0,20.0,0.0,2.03,,10.12804789,,5706.0,2016,1,Low Priority,0.9999515135041155
Kepler-258 c,Kepler-258,35.0,0.0,15.0,20.0,0.0,3.17,,33.6529701,,4951.0,2014,1,Low Priority,0.9999249234310091
Kepler-262 b,Kepler-262,35.0,0.0,15.0,20.0,0.0,,,13.0607936,,5435.5,2014,1,Low Priority,0.999919971938245
Kepler-116 c,Kepler-116,35.0,0.0,15.0,20.0,0.0,2.16,,13.071489,,6187.0,2014,1,Low Priority,0.9999289106156741
Kepler-150 d,Kepler-150,35.0,0.0,15.0,20.0,0.0,2.671,,12.56092796,,5588.0,2014,1,Low Priority,0.9999291347767885
Kepler-1608 b,Kepler-1608,35.0,0.0,15.0,20.0,0.0,,,16.4737572858,,,2016,1,Low Priority,0.9999216871663952
Kepler-175 c,Kepler-175,35.0,0.0,15.0,20.0,0.0,3.1,,34.035257,,6064.0,2014,1,Low Priority,0.9999153788813933
Kepler-1997 b,Kepler-1997,35.0,0.0,15.0,20.0,0.0,2.44300008,,26.75749969,,6215.0,2023,1,Low Priority,0.9999304341960202
Kepler-1484 b,Kepler-1484,35.0,0.0,15.0,20.0,0.0,2.3,,30.4549136,624.0,6283.0,2016,1,Low Priority,0.9999443728592948
Kepler-284 c,Kepler-284,35.0,0.0,15.0,20.0,0.0,2.95,,37.5140693,,5487.0,2014,1,Low Priority,0.9999069948500109
Kepler-941 b,Kepler-941,35.0,0.0,15.0,20.0,0.0,3.49,,17.42395198,722.0,6018.0,2016,1,Low Priority,0.999945225736589
Kepler-1178 b,Kepler-1178,35.0,0.0,15.0,20.0,0.0,,,31.8087353632,,5084.79,2016,1,Low Priority,0.9999249235160572
Kepler-977 b,Kepler-977,35.0,0.0,15.0,20.0,0.0,,,26.85323647,,5180.95,2016,1,Low Priority,0.9999249235160474
Kepler-682 b,Kepler-682,35.0,0.0,15.0,20.0,0.0,7.4,,12.611904345,753.0,5795.0,2016,1,Low Priority,0.9999469255042729
Kepler-1588 b,Kepler-1588,35.0,0.0,15.0,20.0,0.0,,,7.84931877,,5697.81,2016,1,Low Priority,0.9999728563920481
Kepler-294 c,Kepler-294,35.0,0.0,15.0,20.0,0.0,2.8,,6.62643626,957.0,5910.0,2014,1,Low Priority,0.9999812441326269
Kepler-768 b,Kepler-768,35.0,0.0,15.0,20.0,0.0,,,11.39102358,,5014.0,2016,1,Low Priority,0.9999232791658345
Kepler-1250 b,Kepler-1250,35.0,0.0,15.0,20.0,0.0,,,2.607545159,,5690.0,2016,1,Low Priority,0.9999728563920481
Kepler-740 b,Kepler-740,35.0,0.0,15.0,20.0,0.0,,,3.584101048,,5415.15,2016,1,Low Priority,0.9999711265932164
Kepler-1009 b,Kepler-1009,35.0,0.0,15.0,20.0,0.0,,,11.35011832,,3940.0,2016,1,Low Priority,0.9999232791658345
Kepler-33 f,Kepler-33,35.0,0.0,15.0,20.0,0.0,4.0,9.65,41.029,,,2011,1,Low Priority,0.9999306536329444
WASP-19 b,WASP-19,35.0,0.0,15.0,20.0,0.0,,,0.788839025,,,2009,1,Low Priority,0.9998038372765584
Kepler-858 b,Kepler-858,35.0,0.0,15.0,20.0,0.0,,,76.13622222,,5576.31,2016,1,Low Priority,0.9996606148810616
Kepler-270 b,Kepler-270,35.0,0.0,15.0,20.0,0.0,2.01,,11.476094,,6067.0,2014,1,Low Priority,0.998865629194929
Kepler-540 b,Kepler-540,35.0,0.0,10.0,20.0,5.0,3.036,,172.7049784,,5842.0,2016,1,Low Priority,0.999400412044056
Kepler-81 b,Kepler-81,35.0,0.0,15.0,20.0,0.0,2.33,,5.95489993,635.0,4261.0,2012,1,Low Priority,0.999975921283588
Kepler-85 e,Kepler-85,35.0,0.0,15.0,20.0,0.0,,28.7627,25.21491,,,2014,1,Low Priority,0.9999262346336625
Kepler-24 b,Kepler-24,35.0,0.0,15.0,20.0,0.0,3.098,,8.14511872,,6022.0,2011,1,Low Priority,0.9999714947609011
Kepler-79 b,Kepler-79,35.0,0.0,15.0,20.0,0.0,3.47,10.9,13.4845,,6174.0,2012,1,Low Priority,0.9999289105339791
Kepler-66 b,Kepler-66,35.0,0.0,15.0,20.0,0.0,3.065,,17.81595067,,5786.0,2013,1,Low Priority,0.9999304341960202
Kepler-392 b,Kepler-392,35.0,0.0,15.0,20.0,0.0,,,5.3418531574,,6026.51,2014,1,Low Priority,0.9999728563920481
KOI-217 b,KOI-217,35.0,0.0,15.0,20.0,0.0,13.14,,3.905081985,1046.0,5543.0,2010,1,Low Priority,0.9999812441326269
Kepler-496 b,Kepler-496,35.0,0.0,15.0,20.0,0.0,2.32,,8.30864937,,5293.0,2016,1,Low Priority,0.9999563250161038
Kepler-732 b,Kepler-732,35.0,0.0,15.0,20.0,0.0,,,9.4678276214,,3619.0,2016,1,Low Priority,0.9999641593714543
Kepler-732 b,Kepler-732,35.0,0.0,15.0,20.0,0.0,,,9.46781385,,3619.0,2016,1,Low Priority,0.9999641593714543
Kepler-221 d,Kepler-221,35.0,0.0,15.0,20.0,0.0,2.572,,10.041568521,,5260.0,2014,1,Low Priority,0.9999665855179668
Kepler-319 c,Kepler-319,35.0,0.0,15.0,20.0,0.0,,,6.9413570368,,5589.32,2014,1,Low Priority,0.9999728563920481
Kepler-238 d,Kepler-238,35.0,0.0,15.0,20.0,0.0,,,13.23352214,,5630.0,2014,1,Low Priority,0.9999289106156741
Kepler-693 b,Kepler-693,35.0,0.0,15.0,20.0,0.0,,,15.37562369,,4822.0,2016,1,Low Priority,0.9999249235160474
Kepler-315 b,Kepler-315,35.0,10.0,5.0,20.0,0.0,3.89,,96.105471,378.0,5724.0,2014,1,Low Priority,0.9994192656781908
Kepler-395 c,Kepler-395,35.0,0.0,15.0,20.0,0.0,,,34.98953599,,3897.0,2014,1,Low Priority,0.9999202336698817
Kepler-160 d,Kepler-160,35.0,0.0,15.0,20.0,0.0,,100.0,30.0,,5471.0,2020,1,Low Priority,0.9999216871663952
Kepler-122 d,Kepler-122,35.0,5.0,15.0,20.0,-5.0,1.82,,21.58738,674.0,6102.0,2014,1,Low Priority,0.9998932776084585
Kepler-949 b,Kepler-949,35.0,0.0,15.0,20.0,0.0,2.518,,8.689307296,,5130.0,2016,1,Low Priority,0.9999696781911233
Kepler-52 c,Kepler-52,35.0,0.0,15.0,20.0,0.0,,29.9,16.3849,,,2012,1,Low Priority,0.9999262346336625
Kepler-178 c,Kepler-178,35.0,0.0,15.0,20.0,0.0,,,20.5523850622,,5418.0,2014,1,Low Priority,0.9999249235160474
